age,height_cm,weight_kg,potential,international_reputation,weak_foot,shooting,passing,dribbling,defending,physic,value_eur
20,178,79,82,1,4,66,63,75,35,64,3200000
19,171,62,82,1,3,60,66,74,45,41,3100000
18,193,79,82,1,3,61,58,61,69,71,2600000
19,178,75,82,1,3,59,71,72,57,61,3000000
19,176,66,82,1,4,53,70,73,59,55,3100000
20,179,75,82,1,4,64,64,71,29,49,3200000
21,188,74,81,1,3,62,60,71,36,69,3100000
20,191,89,81,1,3,30,39,45,70,80,2700000
21,175,70,81,1,2,64,63,73,39,63,3100000
19,178,70,81,1,3,56,64,70,66,79,2600000
21,178,63,81,1,3,50,71,70,67,64,2700000
20,189,77,81,1,2,34,49,50,71,71,2700000
20,167,68,81,1,3,62,60,76,32,52,3100000
20,183,77,81,1,3,59,71,72,61,60,2700000
21,182,70,80,1,3,65,65,75,43,64,2900000
23,183,79,80,1,2,25,46,45,70,73,2500000
21,184,84,80,1,3,62,64,69,64,73,2800000
21,189,82,80,1,2,33,49,41,70,76,2500000
23,180,77,80,1,2,62,64,68,71,64,2500000
21,187,82,80,1,3,29,44,54,71,74,2500000
20,181,68,80,1,4,28,64,68,71,71,2500000
20,175,67,80,1,3,62,65,71,60,70,2900000
20,168,65,80,1,3,57,70,75,39,37,2900000
22,175,67,80,1,3,55,64,72,71,74,2800000
20,187,77,80,1,4,61,65,76,24,55,2900000
19,168,66,80,1,2,43,61,68,69,68,2400000
20,191,75,80,1,3,26,50,59,69,71,2500000
21,183,77,80,1,3,67,67,68,37,50,2900000
22,176,66,80,1,4,53,69,76,50,53,2900000
21,180,65,80,1,3,63,69,73,49,56,2900000
22,176,66,80,1,2,67,61,76,30,63,2900000
21,177,75,80,1,4,55,62,66,69,70,2500000
19,190,89,80,1,3,31,42,52,70,71,2400000
21,188,91,80,1,4,56,67,70,62,83,2500000
20,192,85,80,1,3,39,49,53,69,75,2500000
21,183,69,80,1,3,49,66,68,65,69,2800000
22,190,76,80,1,3,44,51,55,68,75,2500000
22,170,63,80,1,3,58,64,78,30,49,2900000
23,178,75,79,1,3,65,61,72,34,59,2700000
23,171,66,79,1,2,58,67,74,38,49,2700000
22,185,74,79,1,3,39,55,60,70,72,2400000
22,187,82,79,1,3,67,55,69,36,70,2800000
24,185,74,79,1,4,54,58,61,69,72,2400000
22,183,70,79,1,2,37,63,69,69,66,2300000
21,177,78,79,1,3,64,66,72,66,79,2700000
21,191,75,79,1,3,60,57,57,70,69,2400000
23,174,68,79,1,3,68,63,75,47,58,2800000
22,168,74,79,1,2,63,73,70,56,44,2700000
23,176,70,79,1,3,61,64,72,28,63,2700000
21,176,68,79,1,3,52,62,63,67,77,2400000
21,182,82,79,1,3,36,52,68,68,72,2400000
21,179,74,79,1,3,58,65,75,60,56,2800000
22,182,71,79,1,3,61,64,72,40,63,2700000
22,171,66,79,1,3,68,55,76,29,47,2700000
23,169,72,79,1,2,51,64,63,68,71,2400000
22,185,77,79,1,2,30,60,62,71,72,2400000
23,171,63,79,1,4,58,69,72,46,50,2700000
22,190,77,79,1,3,33,41,43,72,67,2400000
21,180,75,79,1,4,51,67,70,59,74,2400000
19,170,73,79,1,2,63,66,74,50,66,2700000
23,175,70,79,1,4,70,62,71,40,59,2700000
22,172,60,79,1,3,67,67,76,36,61,2700000
21,185,68,79,1,3,71,65,69,39,71,2800000
20,186,70,79,1,3,56,64,66,66,76,2400000
23,180,75,79,1,3,68,47,68,27,76,2800000
20,173,71,79,1,4,65,61,76,26,55,2800000
20,178,78,79,1,4,50,67,75,64,69,2700000
20,179,76,79,1,4,51,72,69,62,68,2700000
23,165,62,79,1,4,64,57,76,24,61,2800000
20,183,62,79,1,3,57,66,70,64,68,2400000
21,189,77,79,1,5,67,54,71,27,69,2800000
22,172,68,79,1,4,61,63,76,47,59,2700000
21,175,67,79,1,2,58,72,72,40,57,2800000
23,174,72,79,1,3,46,62,70,67,67,2300000
23,178,75,78,1,3,56,63,74,61,64,2200000
21,187,77,78,1,4,69,57,70,18,64,2700000
23,180,74,78,1,4,63,70,70,63,68,2600000
23,183,72,78,1,3,56,59,65,72,72,2300000
24,180,70,78,1,3,44,65,63,66,74,2300000
24,184,79,78,1,2,37,38,46,72,72,2300000
22,176,67,78,1,3,53,66,71,68,52,2300000
21,172,70,78,1,3,65,67,74,25,50,2600000
22,190,90,78,1,3,40,51,51,70,72,2300000
22,173,70,78,1,2,62,65,69,65,68,2200000
21,175,68,78,1,4,66,67,74,42,61,2600000
21,180,70,78,1,3,66,68,74,42,69,2600000
23,183,84,78,1,2,67,56,65,34,78,2700000
21,184,77,78,1,3,70,54,67,29,66,2700000
21,181,74,78,1,3,46,60,57,69,73,2300000
23,185,76,78,1,3,55,68,69,62,70,2600000
22,186,75,78,1,3,30,44,48,73,70,2300000
22,178,77,78,1,2,56,67,70,66,69,2200000
22,174,74,78,1,2,63,62,72,55,70,2600000
21,182,70,78,1,3,60,62,73,27,52,2600000
23,173,68,78,1,2,44,56,68,66,68,2200000
21,188,73,78,1,3,59,59,68,66,74,2300000
22,183,77,78,1,3,46,61,70,67,76,2200000
21,193,83,78,1,2,34,42,53,70,74,2300000
21,174,66,78,1,3,45,61,70,63,62,2200000
22,180,79,78,1,3,70,50,71,32,65,2700000
24,201,84,77,1,2,63,58,67,43,73,2500000
24,175,80,77,1,3,55,64,66,66,78,2100000
24,179,79,77,1,3,45,65,64,69,76,2100000
22,186,84,77,1,3,68,55,66,33,66,2500000
25,186,78,77,1,2,55,59,64,68,83,2100000
23,189,78,77,1,4,70,52,67,32,71,2500000
24,182,78,77,1,3,54,63,66,68,73,2100000
23,191,83,77,1,2,36,45,44,71,79,2100000
22,196,99,77,1,3,69,55,61,28,72,2500000
23,172,63,77,1,3,47,64,66,69,67,2100000
23,172,70,77,1,3,64,66,74,33,54,2500000
20,178,74,77,1,3,63,68,74,61,70,2500000
22,190,84,77,1,3,69,57,65,28,68,2500000
22,190,86,77,1,3,67,50,64,25,74,2500000
24,179,81,77,1,4,68,61,70,35,70,2500000
20,183,75,77,1,3,35,43,50,71,72,2200000
21,191,69,77,1,4,58,63,71,42,67,2500000
22,188,80,77,1,3,46,48,55,68,80,2100000
19,168,67,77,1,4,63,67,73,38,44,2400000
21,190,79,77,1,3,67,57,69,21,69,2600000
24,181,79,77,1,2,34,40,48,68,75,2100000
22,175,68,77,1,5,62,58,77,27,65,2500000
20,180,70,77,1,3,57,72,74,54,55,2500000
24,173,61,77,1,3,44,60,67,66,49,2100000
22,186,75,77,1,3,69,56,66,22,60,2500000
24,185,79,77,1,2,25,44,51,69,72,2100000
23,182,77,77,1,3,62,66,68,49,64,2500000
22,185,87,77,1,3,28,51,53,68,78,2100000
22,182,69,77,1,3,36,53,61,70,70,2100000
23,169,72,77,1,4,56,66,76,41,47,2500000
23,179,70,77,1,3,65,65,74,43,63,2500000
22,177,72,77,1,4,61,67,71,35,54,2500000
23,167,64,76,1,3,60,69,74,46,52,2400000
25,192,88,76,1,3,45,52,44,72,72,2100000
24,180,71,76,1,3,68,67,70,24,65,2400000
24,174,72,76,1,3,69,63,71,37,55,2400000
22,168,70,76,1,4,70,63,77,19,37,2400000
25,170,67,76,1,3,51,63,65,68,63,2100000
23,175,68,76,1,3,62,64,66,48,67,2400000
24,174,64,76,1,3,58,65,76,41,50,2400000
24,184,78,76,1,3,68,71,72,34,56,2400000
22,184,74,76,1,3,47,59,66,69,77,2100000
23,173,71,76,1,4,69,49,65,26,68,2500000
24,170,63,76,1,3,59,67,70,27,64,2400000
23,178,73,76,1,3,64,66,69,59,68,2400000
22,186,72,76,1,3,59,64,68,65,80,2400000
23,183,77,76,1,2,68,51,67,37,66,2500000
24,183,76,76,1,2,51,61,66,68,75,2100000
23,175,69,76,1,3,58,69,65,66,65,2100000
24,176,70,76,1,3,44,61,64,62,70,2000000
24,189,80,76,1,3,65,49,65,29,78,2500000
23,178,74,76,1,3,53,65,64,66,68,2100000
21,184,73,76,1,4,58,66,74,37,59,2500000
24,185,77,76,1,2,65,61,68,26,64,2400000
24,171,62,76,1,4,60,64,72,53,65,2400000
24,186,84,76,1,4,65,68,67,55,76,2400000
22,177,70,76,1,3,66,64,73,36,62,2400000
23,186,86,76,1,3,69,44,64,28,77,2500000
22,173,71,76,1,2,66,64,75,32,55,2400000
24,174,70,76,1,3,57,70,69,59,63,0
24,180,67,75,1,3,40,60,63,71,65,2000000
25,186,78,75,1,3,30,57,60,72,80,2000000
24,177,72,75,1,4,60,63,71,70,70,2000000
25,183,78,75,1,3,51,62,71,69,70,2000000
25,196,91,75,1,2,47,46,39,71,81,2000000
23,185,79,75,1,3,31,56,59,69,71,2000000
24,173,65,75,1,3,61,63,77,30,47,2400000
24,177,73,75,1,3,66,68,66,56,68,2300000
23,180,73,75,1,3,31,61,65,68,72,2000000
24,189,77,75,1,4,48,58,62,69,83,2000000
23,177,74,75,1,4,57,67,66,69,71,2000000
24,179,71,75,1,3,70,69,73,37,37,2400000
23,190,81,75,1,3,22,48,56,69,74,2000000
25,189,82,75,1,3,24,52,56,70,68,2000000
25,182,79,75,1,4,68,64,72,35,65,2400000
26,178,74,75,1,3,42,51,62,68,75,2000000
25,178,76,75,1,2,49,62,65,63,78,2000000
23,182,76,75,1,3,62,63,74,41,60,2400000
25,188,84,75,1,3,63,64,65,69,77,2000000
24,185,81,75,1,2,67,60,70,28,73,2400000
26,187,78,75,1,2,57,56,63,67,74,2000000
23,175,65,75,1,4,68,56,65,27,64,2400000
23,171,79,75,1,2,49,61,64,68,79,2000000
24,176,76,75,1,2,35,56,56,71,70,2000000
25,172,67,75,1,3,66,66,71,69,70,2300000
25,186,81,75,1,3,65,63,68,32,75,2400000
26,192,89,75,1,3,41,51,54,71,76,2000000
23,173,64,75,1,3,47,63,66,65,60,2000000
24,196,82,75,1,2,70,42,66,26,72,2400000
25,175,68,75,1,4,62,71,65,64,65,2000000
23,184,72,75,1,3,39,59,61,70,66,2000000
24,183,70,75,1,2,32,51,63,72,71,2000000
25,173,70,75,1,3,34,56,68,69,67,0
24,169,61,75,1,4,59,71,72,58,74,2400000
23,176,66,75,1,3,26,51,64,66,60,2000000
23,182,73,75,1,3,67,68,72,37,63,2400000
22,184,80,75,1,2,70,52,71,25,61,2400000
23,185,80,75,1,4,70,54,65,28,71,2400000
25,175,73,75,1,3,30,48,62,71,70,2000000
22,189,79,75,1,4,72,73,65,62,73,2300000
23,183,81,75,1,2,66,48,66,24,70,2400000
23,188,79,75,1,3,34,51,58,70,72,2000000
23,177,68,75,1,3,63,70,71,65,71,2300000
24,176,74,75,1,3,36,63,77,63,66,2000000
21,180,72,75,1,4,66,69,71,48,69,2400000
24,173,73,75,1,3,51,63,68,68,69,2000000
23,173,71,75,1,4,63,56,74,26,62,2400000
25,190,78,75,1,3,39,54,44,67,78,2000000
24,188,70,75,1,3,67,52,65,28,72,2400000
24,185,77,75,1,3,67,55,69,21,68,2400000
24,183,74,75,1,3,67,62,73,38,70,2400000
25,186,80,75,1,3,48,66,67,68,73,2000000
24,180,66,75,1,4,55,67,73,52,66,2300000
25,186,89,74,1,3,68,50,59,30,84,2300000
24,168,60,74,1,3,61,65,75,42,57,2300000
25,174,67,74,1,3,68,69,73,49,65,2300000
25,187,83,74,1,3,51,65,65,65,82,1900000
25,193,90,74,1,2,31,41,43,70,78,1900000
24,173,70,74,1,3,60,66,69,67,67,1900000
25,191,87,74,1,3,33,46,43,69,76,1900000
24,192,90,74,1,4,66,61,67,36,76,2400000
25,175,70,74,1,3,65,66,72,39,61,2300000
25,188,75,74,1,3,37,60,60,71,73,1900000
24,187,79,74,1,3,68,60,66,39,72,2400000
24,180,74,74,1,3,44,52,48,69,74,2000000
25,167,68,74,1,3,55,65,69,65,66,2300000
26,177,77,74,1,3,46,65,66,65,72,1900000
24,169,70,74,1,3,59,66,72,65,55,2300000
26,192,82,74,1,3,38,48,43,71,72,1900000
25,189,85,74,1,3,24,46,49,70,75,1900000
24,177,74,74,1,3,39,61,71,66,70,1900000
24,168,61,74,1,3,62,67,72,39,59,2300000
26,177,75,74,1,3,50,58,66,67,75,1900000
26,188,83,74,1,2,30,47,52,69,76,1900000
23,180,75,74,1,5,62,62,69,63,74,2300000
25,179,72,74,1,2,48,61,65,65,66,1900000
25,183,76,74,1,3,73,51,58,34,71,2300000
24,189,85,74,1,3,34,35,45,71,73,2000000
25,178,75,74,1,4,58,60,65,69,71,1900000
23,187,78,74,1,4,32,50,55,70,73,2000000
25,176,71,74,1,2,44,61,71,66,71,1900000
23,182,71,74,1,3,67,67,71,32,64,2300000
26,185,77,74,1,3,53,67,64,67,66,1900000
24,180,78,74,1,2,49,49,60,71,67,2000000
24,192,87,74,1,4,27,32,36,71,76,2000000
22,180,66,74,1,2,40,62,65,68,60,1900000
27,183,82,73,1,2,38,54,54,69,70,1800000
26,188,84,73,1,3,69,69,68,52,76,2200000
25,179,75,73,1,4,46,64,67,68,76,1800000
24,187,80,73,1,4,70,61,69,41,68,2300000
26,180,71,73,1,3,58,69,70,65,73,1800000
25,188,78,73,2,2,67,61,68,33,70,2300000
26,190,77,73,1,3,58,59,58,68,80,1800000
26,186,88,73,1,3,41,55,61,70,75,1800000
26,187,77,73,1,2,48,60,68,65,75,1800000
26,182,76,73,1,3,68,71,69,58,67,2200000
26,180,76,73,1,3,33,62,70,67,74,1800000
25,180,76,73,1,4,65,66,69,62,74,2200000
26,180,70,73,1,4,48,65,67,65,76,1800000
25,187,83,73,1,3,51,56,60,70,70,1900000
25,184,73,73,1,4,62,60,70,29,66,2300000
25,173,70,73,1,2,65,73,72,58,63,2200000
27,183,78,73,1,4,65,70,68,63,80,1800000
26,182,69,73,1,2,52,64,73,63,74,1800000
25,174,72,73,1,3,66,66,72,35,63,2200000
26,180,75,73,1,3,51,58,70,66,65,1800000
25,177,76,73,1,3,63,69,70,37,60,2200000
26,179,74,73,1,3,67,58,68,22,64,2200000
25,183,82,73,1,4,67,62,70,35,67,2200000
24,179,76,73,1,4,67,59,70,37,74,2300000
25,184,73,73,2,4,67,58,68,36,70,2300000
26,175,73,73,1,4,65,68,73,55,64,2200000
24,185,80,73,1,3,23,40,35,71,77,1900000
24,163,63,73,1,2,61,68,73,46,57,2300000
26,163,60,73,1,4,56,70,73,22,35,2200000
24,179,74,73,1,2,63,66,73,30,62,2300000
26,180,64,73,1,3,63,52,70,30,61,2200000
25,196,96,73,1,3,32,47,41,69,72,1900000
26,177,76,73,1,3,29,58,68,66,67,1800000
25,168,65,73,1,3,70,59,72,20,65,2200000
27,193,87,73,1,2,46,59,60,69,78,1800000
25,182,72,73,1,3,60,66,69,59,60,2200000
25,173,58,73,1,3,57,68,67,64,69,1800000
25,182,73,73,1,2,64,72,71,61,57,2200000
27,182,82,73,1,3,57,66,59,65,70,0
25,193,88,73,1,2,32,44,45,69,80,1900000
26,190,80,73,1,3,69,63,66,48,77,2200000
25,186,78,73,1,4,67,71,68,62,67,2200000
25,171,70,73,1,3,50,60,64,69,76,1900000
27,191,84,73,1,3,31,48,53,69,73,1800000
24,180,65,73,1,3,64,68,70,59,49,2200000
26,187,74,73,1,3,57,61,68,69,70,1800000
27,182,77,73,1,3,49,62,66,71,71,1800000
26,174,78,73,1,3,70,58,70,35,59,2200000
25,168,64,73,1,4,64,70,74,64,63,1900000
25,187,77,73,1,3,68,68,69,47,65,2200000
26,181,72,73,1,3,56,63,72,69,66,1800000
26,176,73,73,1,2,62,59,66,66,69,1800000
27,183,78,73,1,3,37,45,51,69,76,1800000
28,184,74,72,1,3,34,48,44,69,74,1700000
26,181,76,72,1,4,69,60,69,36,64,2200000
28,183,79,72,1,3,24,45,45,68,78,1700000
26,182,79,72,1,3,65,67,62,65,74,1800000
26,191,75,72,1,3,33,45,51,69,76,1800000
27,191,90,72,1,2,23,42,37,70,80,1700000
26,176,79,72,1,2,58,68,68,64,71,1800000
28,190,85,72,1,2,30,44,42,69,78,1700000
26,185,83,72,1,2,39,61,64,68,75,1800000
26,173,74,72,1,5,42,65,72,65,67,1800000
27,188,80,72,1,3,27,45,49,69,73,1700000
26,178,71,72,1,4,38,55,66,64,79,1800000
27,182,79,72,1,3,33,49,51,69,73,1700000
26,187,81,72,1,4,68,68,72,62,75,2100000
25,170,69,72,1,3,47,70,65,63,70,1800000
25,180,75,72,1,3,60,69,71,50,63,2200000
25,177,75,72,1,4,66,64,71,65,79,1800000
26,187,85,72,1,3,53,56,44,68,75,1800000
25,182,73,72,1,3,47,57,62,71,66,1800000
26,183,75,72,1,2,29,45,48,70,75,1800000
25,196,77,72,1,3,37,61,65,70,76,1800000
25,169,72,72,1,2,67,64,75,38,53,2200000
26,196,81,72,1,3,69,47,65,31,69,2200000
24,186,70,72,1,3,32,64,66,69,66,1800000
26,186,81,72,1,3,40,47,46,68,74,1800000
26,188,79,72,1,2,39,54,56,69,79,1800000
25,175,72,72,1,2,65,70,73,40,56,2200000
26,187,85,72,1,4,69,56,65,29,76,2200000
25,177,76,72,1,3,55,64,70,66,66,2100000
26,186,79,72,1,2,63,64,66,71,66,1800000
27,190,87,72,1,4,34,53,59,67,77,1700000
25,163,58,72,1,3,63,61,74,31,68,2200000
24,170,78,72,1,4,67,62,71,33,66,2200000
26,182,72,72,1,3,61,70,74,51,63,2100000
25,185,69,72,1,3,65,68,69,58,64,2200000
25,175,73,72,1,3,66,69,73,37,63,2200000
26,177,71,71,1,3,63,69,69,58,69,2100000
26,184,73,71,2,3,70,58,70,30,62,2100000
26,172,66,71,1,4,61,69,74,33,51,2100000
27,184,79,71,1,3,40,62,64,65,83,1700000
29,186,77,71,1,3,36,49,44,67,86,1600000
27,175,70,71,1,3,55,66,69,68,75,2000000
27,186,81,71,1,4,69,59,70,40,66,2100000
27,182,75,71,1,4,70,70,70,35,70,2000000
26,187,89,71,1,3,46,57,62,67,84,1700000
26,173,69,71,1,3,69,66,72,25,62,2100000
26,168,64,71,1,4,65,64,74,25,43,2100000
26,173,73,71,1,3,67,66,75,65,63,1700000
27,186,73,71,1,3,67,57,67,28,69,2100000
29,180,80,71,1,3,37,51,48,70,66,1600000
27,175,71,71,1,2,52,60,68,67,67,1600000
26,180,70,71,2,3,70,48,65,32,72,2100000
27,175,71,71,1,4,69,48,68,24,67,2100000
27,187,77,71,1,3,30,47,50,72,70,1700000
26,183,71,71,1,3,48,64,65,68,71,1700000
29,183,78,71,1,3,44,48,50,70,71,1600000
27,186,83,71,1,3,50,65,67,68,71,1700000
26,180,85,71,1,3,69,53,66,22,76,2100000
26,183,73,71,1,3,61,68,69,63,64,2100000
26,177,73,71,1,3,59,66,72,55,65,2100000
26,173,68,71,1,2,54,65,69,67,74,1700000
26,168,62,71,1,3,61,64,73,38,54,2100000
28,193,85,71,1,2,28,37,51,70,76,1600000
28,179,78,71,1,3,66,65,66,69,75,1600000
26,183,75,71,1,3,57,64,65,66,73,1700000
26,186,78,71,1,3,59,70,71,38,59,2100000
27,184,75,71,1,3,70,52,67,33,75,2100000
26,186,75,71,1,3,27,36,49,72,67,1700000
27,171,68,71,1,3,45,60,72,64,69,1600000
27,172,67,71,1,4,57,74,72,62,66,1700000
27,167,68,71,1,3,63,66,76,58,61,2000000
26,187,86,71,1,2,68,64,73,50,74,2100000
26,166,61,71,1,3,67,63,72,35,48,2100000
27,182,69,71,1,4,70,54,66,28,73,2100000
27,192,83,71,1,2,25,50,38,71,77,1700000
29,192,81,71,1,2,27,48,44,71,71,1600000
27,184,83,71,1,3,69,60,74,29,62,2100000
25,175,72,71,1,2,43,59,66,66,75,1700000
26,182,76,71,1,3,70,59,65,61,73,2100000
26,171,70,71,1,3,62,65,76,28,57,2100000
27,182,72,71,1,2,68,60,71,33,69,2100000
26,191,85,71,1,4,72,54,64,45,75,2100000
28,187,81,71,1,3,44,63,58,67,78,1600000
26,183,75,71,1,4,64,71,73,59,71,2100000
26,172,67,71,1,2,46,63,72,66,80,2100000
26,183,69,71,1,3,68,63,70,37,68,2100000
29,194,80,71,1,2,35,37,43,73,76,1600000
26,177,73,71,1,2,41,49,47,70,72,1700000
27,183,72,71,1,3,67,66,71,63,71,2000000
26,172,69,71,1,3,63,63,71,60,60,2100000
28,182,75,71,1,3,31,49,44,72,71,0
25,179,68,71,1,3,70,66,71,44,57,2100000
27,160,60,71,1,3,66,66,73,30,54,2000000
29,187,85,71,1,4,48,41,44,71,76,1600000
25,176,66,71,1,3,59,65,73,34,58,2100000
27,180,74,71,1,2,42,49,67,67,75,1600000
26,172,63,71,1,4,65,67,73,46,53,2100000
27,188,85,71,1,3,70,50,68,30,73,2100000
26,178,74,71,1,3,70,62,72,34,64,2100000
27,193,80,71,1,3,33,49,43,71,71,1700000
37,180,76,70,2,3,60,65,67,70,70,240000
36,172,68,70,1,4,61,64,68,66,65,200000
36,182,79,70,1,3,61,72,70,71,70,240000
37,178,77,70,2,3,64,71,67,63,66,575000
35,190,90,70,2,4,62,73,67,69,63,425000
38,168,72,70,2,3,64,71,69,70,65,575000
35,181,79,70,2,3,47,50,46,71,68,425000
32,183,80,70,2,3,63,72,66,70,71,1000000
37,189,82,70,1,3,63,66,61,70,74,240000
38,169,68,70,2,4,71,63,69,46,59,625000
37,174,71,70,1,3,63,72,71,49,60,600000
38,181,85,70,2,3,39,51,50,69,72,240000
32,183,81,70,1,3,37,58,50,69,72,1000000
33,171,70,70,1,4,67,66,74,34,49,1100000
32,188,84,70,1,3,51,63,60,68,80,1000000
34,192,88,70,2,3,40,43,40,70,80,550000
35,173,70,70,1,3,59,69,72,61,73,750000
31,180,75,70,2,4,66,72,72,53,59,1500000
34,193,83,70,1,3,35,51,56,69,72,550000
36,178,76,70,1,3,72,58,67,38,62,625000
35,179,72,70,1,3,53,62,61,70,72,425000
39,169,70,70,1,3,58,69,69,70,59,120000
32,176,75,70,1,2,69,72,70,64,63,1400000
34,172,70,70,2,3,69,58,70,31,68,925000
32,184,80,70,1,3,50,62,60,69,71,1000000
38,186,88,70,2,2,55,55,40,67,72,240000
36,186,69,70,1,4,54,71,62,74,67,200000
31,178,68,70,1,2,75,66,67,70,82,1500000
34,179,75,70,1,3,64,69,68,67,73,875000
27,184,69,70,1,4,68,76,72,47,51,1900000
33,187,87,70,1,2,39,55,49,69,71,725000
37,174,72,70,1,4,60,65,73,69,66,200000
37,180,78,70,1,3,47,43,50,72,68,0
31,185,79,70,1,2,59,70,63,66,73,1200000
29,180,68,70,2,3,63,70,70,48,58,1700000
32,185,83,70,2,3,74,77,67,60,75,1300000
34,177,77,70,1,3,41,56,54,70,71,550000
36,191,90,70,2,3,46,50,44,68,74,240000
33,185,78,70,1,3,34,45,49,71,65,725000
31,180,77,70,1,4,69,70,71,42,58,1600000
34,178,72,70,1,4,65,69,69,68,70,875000
34,170,68,70,1,4,68,68,68,48,57,900000
32,189,85,70,1,4,46,58,55,70,68,1000000
34,178,80,70,1,3,53,64,62,71,79,500000
34,178,71,70,2,3,68,78,70,44,58,900000
31,187,74,70,1,3,69,66,68,48,64,1600000
31,170,60,70,1,3,67,65,70,64,67,1500000
31,182,72,70,2,3,59,68,69,67,69,1200000
33,188,79,70,1,2,46,60,58,68,75,725000
31,180,70,70,1,2,42,62,70,68,70,1200000
33,183,80,70,1,2,62,72,66,66,69,1000000
33,185,70,70,1,3,68,74,67,57,63,1000000
32,175,70,70,1,3,71,62,63,41,71,1400000
30,182,81,70,1,3,59,67,68,69,74,1300000
32,178,79,70,1,3,67,70,64,67,73,1000000
33,181,74,70,2,2,44,66,69,69,73,675000
33,171,63,70,1,3,69,68,73,42,58,1100000
33,187,81,70,1,3,64,75,61,63,68,725000
35,183,75,70,1,3,72,58,65,50,69,825000
35,188,79,70,1,3,60,68,63,63,78,425000
31,186,76,70,2,2,70,58,66,33,67,1600000
34,180,72,70,1,3,39,59,60,71,68,550000
30,185,81,70,1,2,44,53,52,68,77,1300000
31,194,84,70,1,2,55,67,61,71,77,1500000
31,196,87,70,1,3,44,48,46,70,76,1200000
31,167,67,70,1,3,66,73,70,39,66,1600000
35,191,82,70,1,2,51,57,50,70,75,0
31,173,70,70,1,3,70,65,74,27,58,1600000
32,192,88,70,1,3,57,61,56,70,78,1000000
32,177,77,70,2,3,69,64,72,30,63,1400000
30,168,72,70,1,4,59,63,73,62,61,1700000
37,173,70,70,1,4,65,68,71,54,77,575000
30,180,80,70,2,4,66,72,66,68,68,1600000
30,178,76,70,2,3,56,64,64,68,75,1300000
30,178,73,70,1,3,62,64,74,36,65,1700000
29,178,73,70,1,3,66,62,72,28,63,1800000
32,185,72,70,1,4,57,64,65,71,72,1000000
32,180,73,70,1,3,45,58,63,67,74,975000
31,179,71,70,1,3,68,66,74,36,69,1600000
30,173,67,70,2,2,63,64,76,39,49,1700000
31,170,77,70,1,3,59,65,73,65,70,1200000
30,186,86,70,1,3,35,55,61,69,74,1300000
29,176,75,70,1,3,66,69,70,37,67,1700000
33,181,80,70,1,3,37,54,58,70,79,725000
33,186,81,70,1,5,44,58,51,73,67,725000
29,188,81,70,1,3,45,59,59,68,80,1400000
31,185,82,70,1,3,67,49,64,22,80,1600000
30,187,76,70,1,3,43,58,51,68,74,1300000
29,180,74,70,1,3,70,68,71,37,65,1700000
31,173,65,70,1,4,62,70,71,36,57,1600000
31,183,75,70,2,3,65,67,69,72,73,1500000
28,180,77,70,1,3,61,72,67,58,70,1800000
33,172,71,70,1,3,64,68,72,54,65,1100000
32,175,69,70,1,4,67,71,72,48,73,1300000
30,185,71,70,1,3,23,43,46,69,80,1300000
35,174,75,70,1,3,41,62,58,69,72,425000
31,175,66,70,1,3,53,71,69,64,69,1200000
34,183,82,70,1,3,59,69,67,64,76,550000
29,180,75,70,1,3,67,60,71,31,66,1800000
33,176,76,70,2,4,64,66,67,69,70,0
30,183,77,70,2,4,69,64,70,63,78,1600000
33,173,70,70,1,3,70,57,68,45,60,1100000
28,180,80,70,1,3,71,53,63,37,80,1800000
31,177,70,70,1,4,56,66,74,28,54,1600000
35,179,77,70,1,2,61,69,70,56,71,775000
30,173,71,70,1,2,65,70,68,59,73,1600000
30,178,74,70,1,4,46,63,67,69,76,1300000
32,170,69,70,2,4,66,69,72,63,73,1000000
31,180,79,70,1,4,52,63,62,69,76,1200000
33,172,62,70,1,3,61,62,73,54,76,1100000
29,182,75,70,1,3,72,70,70,54,71,1700000
30,189,78,70,1,3,50,61,65,67,76,1300000
30,179,74,70,1,3,69,66,70,54,63,1700000
31,192,82,70,1,3,49,58,61,70,80,1200000
34,183,78,70,2,3,70,56,62,28,75,925000
31,176,65,70,1,2,47,67,66,62,58,1200000
29,188,85,70,1,2,26,44,42,70,77,1400000
28,180,76,70,1,3,60,71,67,62,72,1800000
30,181,72,70,1,3,66,65,67,68,68,1300000
29,172,70,70,1,4,21,54,65,72,70,1300000
31,175,75,70,1,3,70,67,71,64,76,1500000
36,187,81,70,2,4,70,65,63,34,71,625000
35,172,65,70,1,4,66,65,73,33,55,775000
30,181,79,70,2,2,59,62,63,71,75,1300000
34,180,74,70,1,3,46,68,65,65,72,550000
30,177,65,70,1,3,65,68,65,67,72,1300000
28,171,68,70,1,3,65,61,72,32,68,1800000
31,170,66,70,1,3,61,72,73,67,69,1200000
30,191,77,70,1,3,53,56,55,69,74,1300000
29,185,75,70,1,4,55,66,69,67,73,1300000
30,178,77,70,1,3,66,71,71,43,62,1700000
31,191,85,70,1,4,44,60,53,70,71,1200000
28,186,84,70,1,4,70,69,71,46,64,1800000
31,190,82,70,1,3,28,57,39,70,72,1200000
29,182,79,70,1,3,42,61,63,69,71,1300000
29,190,78,70,2,2,70,65,66,72,81,1700000
30,179,79,70,1,2,62,62,64,68,73,1300000
32,179,76,70,1,3,58,69,67,68,67,975000
31,173,70,70,1,3,58,72,64,55,75,1600000
